user_id,name,time,rating,text,pics,gmap_id,place,time_resp,resp,feeling,feeling_resp
1.1796125579862406e+20,Eric Young,2018-11-02 17:59:03.122,4,"Was pleasantly surprised by how great this location is and how nice the rooms are. Quiet at night, comfortable beds and great staff. Would be nice if they improved on the TV channels.  But this is a great spot to get to various areas of San Francisco.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.1527401896342554e+20,Albert Lucas,2018-09-10 00:31:55.057,5,"A short walk ( less than a block) to Pier 39 and all of the surrounding activities. Friendly staff that gave suggestions about places to visit and local spots the tourists crowd would not find. Grocery and shopping within a block. Room was small yet adequate. The room withstood my wife's inspection, and we're satisfied with the cleaning service when we requested our room cleaned.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.0108152432079376e+20,Cynthia Preciado,2018-09-13 14:18:10.431,4,"Though the parking might be terrible the attraction is amazing. Ate clam chowder, it was thick and creamy with chunks of the heavenly food food. Saw and met many interesting people along the way. Went to the arcade that was near and it was a great time spending it with the family.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.1160688062390569e+20,Albert van Lingen,2018-05-01 11:59:56.311,4,Very nice hotel. Walking distance from Pier 39. We had a great room and an awesome experience. Super friendly staff. Would definitely stay here again. Only down side is the parking but that's San Francisco for you. At least the staff gave me some advice for cheaper parking across the street at safway.,,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.1811160351382728e+20,Dennis Cardoso,2017-07-27 01:08:17.347,2,"The staff are very friendly and attentive.  The property is a bit dated and shows the wear and tear.  Rooms are decent size, but bathroom was very small.  They apply a lot of fragrance in common areas, but I also found landing at elevator bank malodorous.  Pool and patio area is highlight of the property.  Good location for visiting city's top tourist attractions.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.1729511546937644e+20,jbetha825,2018-12-30 13:27:25.585,3,"Nice hotel, conveniently located within walking distance to everything. The concierge was a great help. However,  for the price we paid, I expected to at least have a microwave and fridge in the room and there wasn't a real bar, but a bar area so no ambiance.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.1644072199434174e+20,Rachel Garza,2016-09-07 01:48:32.448,4,The memory of the hotel will be memorable. The decor was quite 70s. And reminded me of the movie Catch me if you can. I expected to see a pilot and some pan am Stewart's it was great. They have nice fireplace settings and a great continental breakfast. I recommend it.,,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.001328518155359e+20,Taylor Ramos,2018-07-06 01:34:05.270,3,"This hotel has quite a learning opportunity when it comes to the treatment of service animals versus pets. They forced us to sign a document which was an agreement to keep a service animal (with all possible paperwork available regarding the dog's credentials) out of public eating and drinking spaces, regardless of the dog's need to assist my guest in these areas. When asked if we could line-out the area of the animal agreement regarding access to public eating areas the manager's response was, ""either you sign this agreement as-is, or I will cancel your reservation."" This hotel does not discern between pets and service animals and literally required that we not have access to public areas with a service animal.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.150755881768958e+20,Andrew Choi,2017-07-04 13:37:22.043,2,"An old Sheraton so don't expect a nice Sheraton.

They only have up to two doubles.
Parking is +/- $60!!! That's where they get you.

Although it does offer a good location in front of pier 39 and it is next to some supermarkets.

Internet is only free in the lobby not in the rooms.

The house keeping lady opened our door after one quick knock to ask me what time I'm leaving at 930AM! Thank god I was awake and I was dressed! Ridiculous, what kind of hotel does this? Keep your doors all locked.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.1299434389895556e+20,Moises Castellanos,2018-03-31 18:59:36.257,3,"Is really clean
But I give them a 3 stars because
they charged $56 for parking on their facility
Even though I was paying $262 a night
& not been so close to the water
customer service was good they do a good job
There is other hotels that have a prize range under $150  night
There is other facilities that charged less then $35
For parking
I hope it helps if anyone decided to stay here
God bless you all",[{'url': ['https://lh5.googleusercontent.com/p/AF1QipOQmFq48jJTOh149aDVNSbo2Cfp5Tg6odPWYiGs=w150-h150-k-no-p']}],0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.1672769179139047e+20,Chris Gaun,2019-08-30 18:39:58.077,4,Previously labeled this as a three star solid hotel in SF. They remodeled recently and it is much nicer than it was a year ago.,,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.181531390974981e+20,Micah Gaudio,2018-06-17 17:33:59.407,5,"Older Sheraton hotel located a few blocks and short walk to the wharf or the pier. Overnight self parking is $56 per night. This is not a View Hotel, there are only four stories. Tommy at the front desk was great. This may be a 4-star hotel from the outside and lobby but our room was definitely not a four-star.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.105480109987554e+20,Brokk margetts,2017-01-15 04:42:34.819,5,What a great trip. We had a really nice room at the Sheraton. The bellhop guys are probable the best I have ever met. Front desk was not bad. It is a really busy hotel so be prepared.,,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.1824494197915366e+20,James Edwards,2018-12-01 00:34:28.251,5,Stayed 3nights lovely stay and good location nr fisherman's wharf. Rooms where wonderful and beds were very comfortable. Would not hesitate  to come back.,,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.1315940436405332e+20,Kevin Mulder,2018-01-04 02:02:03.145,5,"The Sheraton is a nice hotel & is walking distance to Fishermans Wharf. The room was clean & spacious. The only two issues I had were having to pay $15 a day for Internet & $56 a day for parking. Internet was free in the lobby but who wants to spend time doing that!?! Overall, it's definitely worth it for the location.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.0004719718230924e+20,David Desouza,2016-11-26 23:33:20.054,5,"The room is clean, modern, and spacious. Great outdoors heated pool, my kids loved it even on a cool evening with some light rain. Reception was quick and very pleasant. Excellent stay, reasonably priced except for the parking (to be expected in this area). Clise walk to Pier 39 and the surrounding Fisherman's Wharf area.  Would definitely stay here again.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.0315730413659554e+20,ky spit,2018-12-30 02:44:35.530,5,Nice pleasant hotel in prime area in San Francisco. Good location relative to Fishermans Wharf. Amenities are nice. Kinda noisy outside since it is by a transit maintenance station. Would stay here again. No resort fees which is a plus!,,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.091958999050795e+20,Sumana Barua,2018-05-20 19:39:21.643,3,"Good location but no comparison with any other Sheratons where we stayed. Room was small, maintenance and upkeep are question marks. There was no one at the reception when we arrived, it was past midnight though. We waited a bit and then  someone turned up. Sheraton at Niagara-on-the-Lake is just awesome.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.1783582349700674e+20,Jim Hendrix,2018-01-28 16:53:10.495,5,"The location is great, just off fisherman's wharf.  The staff is friendly and efficient but the decor is dated.  The room and premises were very clean.  They also let me check in at noon.  A definite plus.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.060399655714379e+20,Jessie Casey,2019-01-12 20:39:38.657,1,"While this place might be up to date on its trendy color themes & outside appeal, I wouldn't stay here again if you paid me. The room smelled so badly like moth balls it will give you a headache. After opening windows & blasting the fan, it wouldn't go away. Bedding, poor and over used, the springs pop and poke.The front desk & guest services answered on the third try. Poor customer service. While this post may seem drastic, I am very realistic, and least of all fussy. I cannot believe the cost vs the lack of any quality.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Negative,No message
1.0315730413659554e+20,ky spit,2018-12-30 02:44:35.530,5,Nice pleasant hotel in prime area in San Francisco. Good location relative to Fishermans Wharf. Amenities are nice. Kinda noisy outside since it is by a transit maintenance station. Would stay here again. No resort fees which is a plus!,,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.0512453362515752e+20,Daniel Moody,2018-04-12 02:03:17.974,5,"Great location, great staff.

The location couldn't be better for the things I like to do around the city.

I called down looking for some shaving cream because I know Sheraton stocks that for some rooms and they sent me up a bag with several little tubes. Great service.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.0020196076235524e+20,Paul Kang,2017-10-10 18:51:13.720,4,"Clean hotel and friendly staff for the most part. I just wish they would have handled my check-in a little quicker after I stood in the Gold/Platinum line for almost 5 minutes while others were being helped. No worries though. I would recommend to anybody wanting to stay in the Fisherman’s Wharf area.

Plus, the SPG lounge offers free drinks and snacks that would be otherwise expensive at a local convenience store.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.1000299981669312e+20,Neil Silverman,2019-05-26 14:18:02.409,4,Rooms are fine. Staff friendly.  But nothing out of the ordinary overall.  Also hit you with you with a  twenty dollar a day destination fee.,,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.0653822951889938e+20,Dana Davidson,2019-08-23 15:05:24.157,5,"Nice rooms, great location, friendly staff.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.0237910824567982e+20,The Traveler,2018-12-09 16:20:37.686,4,"Really nice experience. Location is fantastic if you're looking to be near the pier. The thing that stopped me from giving 5 stars was that you can't get fresh air into your room, at least from the fourth floor, and the water pressure in the shower was very weak. That said, I would stay here again.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.008273081465144e+20,Curt Faust,2018-09-26 02:22:28.632,4,"Nice hotel in a great location.  Only issue is noise from the road. If you're sensitive to that, go for a room in the interior of the hotel.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.095412756466188e+20,Rob Birse,2016-10-09 13:22:05.453,3,"Better than expected.

The decor in the corridors shows its age and reflects the style of the 1980's but the rooms are decent. However the bathroom in my room was small.

The location is very tourist oriented so think twice if you plan to be visit the downtown area.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.134262042198269e+20,john lopez,2018-05-23 23:59:31.148,5,"I’ve stayed here multiple times . It’s a good place to stay . I’ve taken my children with me on a few occasions and it is very kids friendly . It’s located right near many restaurants and a CVS if have a quick shopping need . They provide great customer and Bell service. The room is always clean and they provide robes for you to use . There is a pool a restaurant. There is a small little cafe in the lobby near the check in desk .
There are 3 elevators so your not waiting. A room key card is required to go up past the 1st floor .
There is parking in basement, but there is a separate charge for parking .
Stay here and you can walk easily to the piers of San Francisco easily .
I have stayed here many times and never had a bad experience.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.123050186415266e+20,Sarah L,2018-01-18 20:21:47.582,4,"Very nice. No fridge or microwave in the room, no free breakfast, $52/day parking, but you have until 4pm to leave your parking space after checkout. Very convenient location & there is a Safeway & a Trader Joe's within walking distance.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.1090370579923334e+20,Robert Woblesky,2017-04-08 03:02:41.254,5,"Great hotel and great location. Very close to Fisherman's Wharf and North Beach. To top it all off, Mayra, the associate that checked us in, sent up a beautiful fruit basket on the house to celebrate my Wife's birthday! Great service, will return soon!",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.1526239618578874e+20,Jarvin Bayona,2019-03-19 00:44:02.890,4,The corner rooms are great. But the restrooms are tiny! Service is goood!,,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.0630666483825872e+20,yousef alhuzami,2019-01-11 03:13:00.574,4,"Good location, the rooms were less than what was expected, I didn't like the breakfast there",[{'url': ['https://lh5.googleusercontent.com/p/AF1QipN3LOUP1wkUWJecJbdLtvZK6T2gQCpJZmfO8O88=w150-h150-k-no-p']}],0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.155066449545848e+20,Erica Long,2018-11-05 03:32:40.108,5,The location was ideal for sightseeing around San Francisco. The room was really nice and the hotel appeared to have been updated recently. The parking seemed cheaper than other hotels but was the same price after taxes.,,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.0460007871353342e+20,Ar Cr,2018-11-24 12:16:03.770,5,Is very convenient everything is in walking distance. Love it almost 15 years booking this hotel every year no free breakfast 🙁,,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.01250165211402e+20,Ashley Fry,2018-06-13 22:33:42.401,3,"Hotel was in a nice location to walk down to the warf. They're in the process of renovating but still feels a bit old. Everything was clean, which was nice. Buffet breakfast was $27/pp, which is pretty steep.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.1477104735521954e+20,Lisa G,2018-02-23 02:03:49.176,5,"Great hotel, comfy rooms and inviting sheets on the beds. Self parking is easy, and service was friendly.. recommend for sure!",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.086350659989889e+20,Mark Atkinson,2018-12-20 03:18:06.288,4,"This is a property very near the Wharf as is obvious. Rooms are nice.

Recommended if pricing is good.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.1707610530533068e+20,Andrew Stevens,2019-04-12 03:07:54.730,4,Very convenient location for Fishermans Wharf and with Safeway and a Trader Joe's across the street it's easy to find lots of inexpensive and fresh food.,,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.135931701314787e+20,james Brown,2019-07-05 22:01:45.882,5,"Good location, friendly staff, nice room, good quality bed linen, enjoyed my stay",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.0189883089252454e+20,Laurie Carty,2019-06-21 13:10:42.775,4,Wifi awful and rooms small but comfortable & great staff,,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Negative,No message
1.1100960458623794e+20,Camiesha Andrews,2019-05-21 23:06:16.832,5,"Perfect location, Nice place to visit.You can order room service,swim, work out with internet access,valet parking,car rentals and the customer service is wonderful!",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.050487156727299e+20,Eva Veronica Willis,2019-08-14 01:11:46.580,5,"GREAT LOCATION, COZY ROOMS WITH A MODERN FLARE",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.1515754346529753e+20,Mr Matthew. Russell,2017-10-07 17:39:02.224,4,"Location good. No fridge in room. Buffet breakfast was nothing special. Pool was good. Nice views of Alcatraz, Golden Gate and city from roof top.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.1711317136140644e+20,The Dream,2019-05-17 06:16:52.540,5,"Great location,excellent stuff doormen,bellmen and front desk, thank you i recommend this hotel located at the fisherman's wharf of San Francisco.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.0701219533485592e+20,Ben Gonzales,2018-10-14 01:35:43.548,4,Nice location and a great workout area. Hotel seems to be recently renovated and had a nice Gold area with continental breakfast and coffee. Close to restaurants and grocery store.,,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.099590294122773e+20,Robert Moore,2018-08-27 20:04:47.866,5,Hotel itself well kept and great location. Staff was friendly and accommodating. Would definitely stay again.,,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.0117181595357066e+20,Eric J.,2018-01-31 01:35:38.332,3,Not too impressed... This Sheraton quality is lower then other same priced hotel ... Breakfast was over priced and definitely could be better. Bathroom is really small... Not sure if I will come back. I'm not saying that this hotel is bad but it doesn't reach other same priced hotels.,[{'url': ['https://lh5.googleusercontent.com/p/AF1QipN_cuwv2bGcWfRqNT37CaJBYx8jn23dhnQ_c7GT=w150-h150-k-no-p']}],0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.0982797377972022e+20,Angela Lau,2016-09-26 05:08:05.057,4,I was thankful for being able to check in early and reception staff were helpful and friendly.  Location is also great if you want to take the ferry to Sausalito/Tiburon as its very close to Pier 41 which is very close to the very popular Pier 39.  So in terms of mega popular touristic location this is it! I wouldn't want to be in this area the whole time though as its very popular with families! The hotel has really great fireplaces outside but unfortunately it is not sufficiently manned so there are numerous homeless people taking up space while hotel guests end up sharing! Then the bar closes at 11pm! Yup this is definitely a family-hotel!,,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.0587053173517165e+20,Philip Etienne,2019-02-23 17:16:39.541,5,"my favorite place to stay in SF - well situated away from heavy business area, but close enough to walk to financial district and china town - also near wharf and stadium so that you never need to uber - the vibe is upbeat and conducive to relax when needed",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.0469945020479596e+20,Dan Kaplan,2018-08-16 15:32:36.954,4,"Great location, hotel was just a couple blocks from the Wharf. Room was decent sized and were able to accommodate a dog. 24 hour fitness center was basic and the pool was decent. Not a bad value.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.1471165633728165e+20,Jennifer Hay,2016-08-26 14:52:18.840,5,"Very clean, modern and so close to the Warf, if you want to be in the center of the action you could not pick a better spot. It was my first time in san francisco and I felt like everything was at my fingertips though it is surprisingly quiet within. The grounds were pleasant and cozy.",[{'url': ['https://lh5.googleusercontent.com/p/AF1QipOBalz8R1D68dSwGM_uCMZDgdHE_KE7G8DRxF6t=w150-h150-k-no-p']}],0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.1836878532770008e+20,Richard Gibson,2017-04-24 11:08:07.531,4,"The location of this hotel is ideal for a tourist visiting San Francisco. Walking distance from F line, and the pier, and lots of food and tourist attractions (such as the city bus, etc.) The inside of the room was very clean and the bed was extremely comfortable, I slept like a baby. The one draw back is that the you can hear guests above you walking pretty easily so if you trying to sleep in, and the guests above you are early risers, you may find yourself woken by footsteps.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.001852108184234e+20,Abhinav Shroff,2019-11-04 10:44:53.368,5,Helpful staff and awesome location....,,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.1487931155512918e+20,Radek Kobylka,2017-01-02 08:11:11.828,5,"Interesting decor in the hallways, friendly staff and large rooms. Some rooms have a limited view but the location of the hotel is superb. Great access to the wharf, ocean and all the seafood restaurants you could want.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.1526239618578874e+20,Jarvin Bayona,2019-03-19 00:44:02.890,4,The corner rooms are great. But the restrooms are tiny! Service is goood!,,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.17770572384544e+20,Daniel R,2019-06-15 16:21:51.576,5,My wife surprised me on a surprise birthday trip to fisherman's wharf sharaton.we got an early check in and Rosie at the bonvoy elite line was so sweet and helpful and she comped us free parking for my birthday.when we got to the room it was nice and had a balcony overlooking the hotel.a knock on the door and in comes a bottle of red wine and a ice bucket with a bottle of prosecco on ice a cheese sampler and strawberries dipped in chocolate omg!!!thank you marilou B.and cindy Wei kept the room clean and was on our schedule so when we came back to the room it was clean and left us notes everyday. Hotel was very  nice and pool was good and it's so close to the wharf. Thank you Sheraton  for the great birthday u made it very special for me.,,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.1422304598354053e+20,Malaika Kanavalli,2015-04-05 14:38:40.968,3,Stayed for only one night. Good location walking distance to restaurants and Fisherman's Wharf.  No free continental breakfast or free WiFi in your hotel room only available in the lounge. Room was very clean and bed was extremely comfortable so you will definitely have a good night's sleep.  Starbucks coffee in the room was delicious.,,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.163411232064868e+20,Nikki Than,2017-09-04 04:01:59.249,4,"Conveniently located in Fisherman's Wharf with a 5 minute walk to Pier 39. Customer service was great from front desk, bellman, and cleaning staff. The rooms we got were updated, clean, and modern don't be alarmed by their exterior it's updated! Decent size room for a double queen bed. -Rooms:clean, roomy, no mini fridge -parking with in and out $62 (24 hours). Underground garage parking. If you decide to park in the street read the signs carefully!! They have a seating area outside with firepits to hang out.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.1536088427361036e+20,David Luu,2018-12-31 02:52:09.538,4,Really nice hotel.  Stayed with family in a double bed room was nice and clean.  I give it a 3.5 star rating.,,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.155887038301347e+20,Kevin Mullett,2017-01-20 15:32:58.024,4,"I really like this hotel, it is a great location central to fisherman's wharf.  The only problem is the bathrooms are too small. I am a big guy but I had to go downstairs to use the bathroom in the lobby!! It is terribly small. Other than that the hotel is great",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.127721178790378e+20,Jaime Schaffer,2017-11-20 18:38:14.281,3,"Book here for the location, but don't expect a whole lot extra for your money.  Take the Bart in if you can. Expensive parking and drinks, but you can bring your own alcohol and hang out by the great fire pits out front.  Friendly and helpful staff, clean room, but nothing special.  Don't plan on hanging in the room.  Very loud at night, we were right over the corner of North Point and Mason and it was loud, but so was the A/C unit.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.1313283240206955e+20,Ken Hamilton,2018-04-07 01:22:22.318,3,"Nice stay. Definately not a downtown hotel but great value for cost. Safeway next door, fabulous little fitness area. Poolside deck chairs and very well located. Walk to Fort Mason (3 miles) fisherman's wharf, one block, Embarcadero and transit, one block, trolleys five blocks and piers....and fun stuff within a mile.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.0448992688156108e+20,Ryan OLeary,2019-05-27 13:50:40.160,2,It's an ok hotel. Its expensive simply because it's in fishermans wharf and they can. The rooms are dated and the hotel in general needs an overhaul. Probably would find another hotel next time I'm in the area.,,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.0701260723230753e+20,Mike Adamson,2018-11-15 01:28:26.761,5,"Great place to stay for Fishermen's Warf.  It is $$$ but worth it. Staff are excellent. Like they say ""you get what you pay for"". Excellent stay.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.1073426339154158e+20,Dana Taylor,2019-05-11 20:13:44.930,5,"Clean and polite staff.
Couples and family friendly.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.1446531346924888e+20,Liliana Santos-Gonzalez,2019-04-06 18:51:57.802,5,Beds are super nice they were doing a lot of remodeling but still a nice stay!,,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.105769973276174e+20,Zaid,2018-07-16 21:36:18.406,5,"Beautiful hotel, located right next to a touristie area and next to safe way and trader Joe's. It is nice if you want to buy a quick thing for your day and it is literally across the street",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.0627057590211232e+20,Jahongir Holbaev,2016-06-08 08:45:32.499,5,"Great hotel. Awesome location for spending vacation. I love fireplace outside, where you can sit and enjoy glass of wine. Good
breakfast and great service. Will come back again.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.1257126008998576e+20,INDEPENDENT BARTENDER,2017-12-01 18:24:58.625,4,"This place is Elegant and Modern. Didn't like that they charged a $200 deposit. Sucks that it is right next to a bus yard (but they do give you ear plugs). Its is conveniently located. Walking distance to Fishsermans Wharf. The main thing I didn't like was that the room had no ventilation what so ever. Everything you did in the bathroom would linger into the room. It is a must to open up the windows out to the street. I loved the free ammenities tooth brushes, tooth paste, slippers, robes etc. Didn't like that if we wanted to have a fridge or microwave we had to pay extra. The room was the cleanest I've been in so far. Not one hair in the bathroom before we used it. Had to pay for parking but considering it being San Francisco it was not bad especially since our parking was validated till 4pm the next day after checkout",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.0066502577332907e+20,Geof Greenway,2018-08-25 22:17:17.145,3,"Pretends to be a really nice hotel, but the facade runs thin. Bathrooms are so small you can barely turn around, drains consistently drain very slowly, and it just isn't really that great. Entryway fire tables and seating areas and the lobby Cafe look very inviting.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.1626442879622213e+20,Kym Dwyer,2018-04-30 16:59:46.277,2,"It would have been a nice room if we had been placed further up. Ground floor looking out onto seating/bar area. Blinds closed the entire time. Also very noisy at night with guard booth attendants shouting, car doors slamming, engines revving, general noise from out side people.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.17770572384544e+20,Daniel R,2019-06-15 16:21:51.576,5,My wife surprised me on a surprise birthday trip to fisherman's wharf sharaton.we got an early check in and Rosie at the bonvoy elite line was so sweet and helpful and she comped us free parking for my birthday.when we got to the room it was nice and had a balcony overlooking the hotel.a knock on the door and in comes a bottle of red wine and a ice bucket with a bottle of prosecco on ice a cheese sampler and strawberries dipped in chocolate omg!!!thank you marilou B.and cindy Wei kept the room clean and was on our schedule so when we came back to the room it was clean and left us notes everyday. Hotel was very  nice and pool was good and it's so close to the wharf. Thank you Sheraton  for the great birthday u made it very special for me.,,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.156985011564451e+20,Catrina Brossart,2017-11-10 16:44:22.582,3,"Bedding was good quality as I have come to expect from the Sheraton.  The room was dated but mostly maintained.  Avoid staying on the street level near the fitness center it was very noisy both with street noise and hallway noise.  I struggle between 2 & 3 Star decision because there were clear lazy housekeeping issues I would not expect from a quality hotel.  Towels that should not be in guest circulation any longer, hair in sink, dirty smudges on wall, dried toothpaste on wall.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.0701260723230753e+20,Mike Adamson,2018-11-15 01:28:26.761,5,"Great place to stay for Fishermen's Warf.  It is $$$ but worth it. Staff are excellent. Like they say ""you get what you pay for"". Excellent stay.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.105769973276174e+20,Zaid,2018-07-16 21:36:18.406,5,"Beautiful hotel, located right next to a touristie area and next to safe way and trader Joe's. It is nice if you want to buy a quick thing for your day and it is literally across the street",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.0542302720615765e+20,Giselle Jadusingh,2017-07-28 00:07:27.289,4,Location was very convenient. It was close to several major attractions. The room was a comfortable size. I overall had a good time.,,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.156985011564451e+20,Catrina Brossart,2017-11-10 16:44:22.582,3,"Bedding was good quality as I have come to expect from the Sheraton.  The room was dated but mostly maintained.  Avoid staying on the street level near the fitness center it was very noisy both with street noise and hallway noise.  I struggle between 2 & 3 Star decision because there were clear lazy housekeeping issues I would not expect from a quality hotel.  Towels that should not be in guest circulation any longer, hair in sink, dirty smudges on wall, dried toothpaste on wall.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.1626442879622213e+20,Kym Dwyer,2018-04-30 16:59:46.277,2,"It would have been a nice room if we had been placed further up. Ground floor looking out onto seating/bar area. Blinds closed the entire time. Also very noisy at night with guard booth attendants shouting, car doors slamming, engines revving, general noise from out side people.",,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
1.0574959803852456e+20,Sofia Gunawan,2018-10-02 22:19:36.699,5,A very family friendly hotel that still leaves the red carpet treatment out for singletons traveling on a modest budget.,,0x808580e4a4c38edf:0x9cb0d6a9ad8316b9,California,,,Positive,No message
